,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms
0,1,4,26,0,4,1,0.6000000000000005,6.000000000000005,0,0,17
0,3,4,26,0,5,3,1.1999999999999988,11.999999999999988,2,0.5,13
0,0,4,26,0,6,2,1.7999999999999998,17.999999999999996,2,-0.2,15
0,2,4,26,0,3,1,1.3877787807814457e-16,1.3877787807814457e-15,1,-0.2,17
0,0,4,27,0,6,2,1.6999999999999997,16.999999999999996,0,0,15
0,1,4,27,0,4,1,0.5000000000000006,5.000000000000005,0,0,17
0,2,4,27,1,3,1,0,5.000000000000001,0,0,17
0,2,5,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,0,5,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,1,5,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,3,5,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,2,5,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,3,5,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,1,5,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,0,5,2,1,0,0,0.6000000000000001,12.000000000000002,0,1,1
0,0,5,3,0,0,1,0.5000000000000001,5.000000000000001,2,0.5,2
0,1,5,3,0,1,0,1.1,11.0,0,0,1
0,2,5,3,1,0,0,0.5000000000000001,11.0,0,1,2
0,3,5,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,2
0,2,5,4,0,1,0,1.0,10.0,1,1,3
0,1,5,4,1,1,0,1.0,16.0,0,1,2
0,3,5,4,0,0,0,0.40000000000000013,4.000000000000001,0,0,3
0,0,5,4,0,0,1,0.40000000000000013,4.000000000000001,0,0,3
0,0,5,5,0,1,1,0.9000000000000001,9.0,0,0,4
0,1,5,5,0,1,1,0.9,9.0,2,0.5,3
0,3,5,5,0,0,0,0.30000000000000016,3.0000000000000013,0,0,4
0,2,5,5,0,1,0,0.9,9.0,0,0,3
0,2,5,6,0,1,0,0.8,8.0,0,0,3
0,1,5,6,0,1,1,0.8,8.0,0,0,3
0,0,5,6,1,1,1,0.8000000000000002,14.0,0,1,4
0,3,5,6,1,0,0,0.20000000000000015,8.000000000000002,0,1,4
0,1,5,7,0,2,1,1.3,13.0,0,0,3
0,0,5,7,0,1,2,0.7000000000000002,7.000000000000002,2,0.5,4
0,3,5,7,0,1,0,0.7000000000000002,7.000000000000002,1,1,5
0,2,5,7,0,1,0,0.7000000000000001,7.0,0,0,4
0,1,5,8,0,2,1,1.2,11.999999999999998,0,0,3
0,3,5,8,0,1,0,0.6000000000000002,6.000000000000002,0,0,6
0,2,5,8,1,1,0,0.6000000000000001,12.000000000000002,0,1,4
0,0,5,8,0,1,2,0.6000000000000002,6.000000000000002,0,0,5
0,3,5,9,0,1,0,0.5000000000000002,5.000000000000002,0,0,7
0,2,5,9,0,2,0,1.1,11.0,1,1,5
0,0,5,9,0,1,2,0.5000000000000002,5.000000000000002,2,-0.2,6
0,1,5,9,1,2,1,1.0999999999999999,16.999999999999996,0,1,4
0,3,5,10,1,1,0,0.40000000000000024,10.000000000000002,0,1,8
0,0,5,10,0,1,2,0.40000000000000024,4.000000000000002,0,0,7
0,1,5,10,0,2,2,0.9999999999999999,9.999999999999998,3,0.5,5
0,2,5,10,0,3,0,1.6,16.0,0,0,5
0,1,5,11,0,2,2,0.8999999999999999,8.999999999999998,0,0,6
0,2,5,11,0,3,0,1.5,15.0,0,0,6
0,0,5,11,0,1,2,0.30000000000000027,3.0000000000000027,0,0,8
0,3,5,11,0,2,0,0.9000000000000002,9.000000000000002,1,1,9
0,1,5,12,0,2,2,0.7999999999999999,7.999999999999999,0,0,6
0,0,5,12,0,1,2,0.20000000000000026,2.0000000000000027,0,0,9
0,2,5,12,0,3,0,1.4,13.999999999999998,0,0,6
0,3,5,12,0,2,0,0.8000000000000003,8.000000000000002,0,0,10
0,2,5,13,1,3,0,1.2999999999999998,18.999999999999996,0,1,6
0,0,5,13,1,1,2,0.10000000000000026,7.000000000000002,0,1,10
0,3,5,13,1,2,0,0.7000000000000003,13.000000000000002,0,1,10
0,1,5,13,0,2,2,0.7,6.999999999999999,0,0,6
0,0,5,14,0,2,2,0.6000000000000002,6.000000000000002,1,1,11
0,1,5,14,1,2,2,0.6,11.999999999999998,0,1,7
0,2,5,14,0,3,1,1.1999999999999997,11.999999999999996,4,0.5,7
0,3,5,14,0,4,0,1.8000000000000003,18.0,1,1,11
0,0,5,15,0,3,2,1.1,11.0,0,0,12
0,1,5,15,0,2,3,0.5,5.0,2,0.5,8
0,3,5,15,0,4,0,1.7000000000000002,17.0,0,0,11
0,2,5,15,0,3,1,1.0999999999999996,10.999999999999996,0,0,8
0,3,5,16,0,4,0,1.6,16.0,0,0,11
0,1,5,16,0,2,3,0.4,4.0,0,0,9
0,0,5,16,0,3,2,1.0,10.0,0,0,12
0,2,5,16,0,3,1,0.9999999999999997,9.999999999999996,4,-0.2,9
0,0,5,17,0,3,2,0.9,9.0,0,0,13
0,1,5,17,0,2,3,0.30000000000000004,3.0000000000000004,0,0,10
0,2,5,17,0,3,1,0.8999999999999997,8.999999999999996,0,0,9
0,3,5,17,0,4,0,1.5,15.0,0,0,11
0,2,5,18,0,3,1,0.7999999999999997,7.9999999999999964,4,-0.2,10
0,3,5,18,0,4,0,1.4,13.999999999999998,0,0,11
0,1,5,18,0,2,3,0.20000000000000004,2.0000000000000004,0,0,11
0,0,5,18,0,3,2,0.8,8.0,0,0,14
0,3,5,19,0,4,0,1.2999999999999998,12.999999999999998,0,0,11
0,1,5,19,0,2,3,0.10000000000000003,1.0000000000000002,0,0,12
0,2,5,19,0,3,1,0.6999999999999997,6.999999999999997,0,0,10
0,0,5,19,0,3,2,0.7000000000000001,7.0,0,0,15
0,1,5,20,0,2,3,2.7755575615628914e-17,2.7755575615628914e-16,0,0,12
0,3,5,20,0,4,0,1.1999999999999997,11.999999999999996,4,-0.2,12
0,2,5,20,0,3,1,0.5999999999999998,5.999999999999997,0,0,10
0,0,5,20,0,3,2,0.6000000000000001,6.000000000000001,0,0,15
0,3,5,21,0,4,0,1.0999999999999996,10.999999999999996,0,0,12
0,1,5,21,0,2,3,0,0,0,-1,12
0,1,6,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,3,6,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,2,6,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,0,6,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,3,6,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,1,6,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,0,6,2,1,0,0,0.6000000000000001,12.000000000000002,0,1,1
0,2,6,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,2
0,3,6,3,1,0,0,0.5000000000000001,11.0,0,1,2
0,2,6,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,3
0,1,6,3,0,1,0,1.1,11.0,0,0,2
0,0,6,3,0,0,1,0.5000000000000001,5.000000000000001,2,0.5,2
0,1,6,4,0,1,0,1.0,10.0,0,0,3
0,2,6,4,0,0,0,0.40000000000000013,4.000000000000001,0,0,4
0,3,6,4,0,1,0,1.0,10.0,1,1,3
0,0,6,4,0,0,1,0.40000000000000013,4.000000000000001,0,0,3
0,3,6,5,0,1,0,0.9,9.0,0,0,3
0,0,6,5,0,0,1,0.30000000000000016,3.0000000000000013,0,0,4
0,2,6,5,1,0,0,0.30000000000000016,9.0,0,1,5
0,1,6,5,0,1,0,0.9,9.0,0,0,3
0,0,6,6,0,0,1,0.20000000000000015,2.0000000000000013,0,0,5
0,3,6,6,0,1,0,0.8,8.0,0,0,3
0,1,6,6,0,1,0,0.8,8.0,0,0,3
0,2,6,6,0,1,0,0.8000000000000002,8.000000000000002,1,1,6
0,3,6,7,0,1,0,0.7000000000000001,7.0,0,0,3
0,0,6,7,1,0,1,0.10000000000000014,7.000000000000002,0,1,5
0,1,6,7,0,1,0,0.7000000000000001,7.0,0,0,3
0,2,6,7,0,1,0,0.7000000000000002,7.000000000000002,0,0,6
0,0,6,8,0,1,1,0.6000000000000002,6.000000000000002,1,1,6
0,2,6,8,0,1,0,0.6000000000000002,6.000000000000002,0,0,6
0,3,6,8,0,1,0,0.6000000000000001,6.000000000000001,0,0,3
0,1,6,8,0,1,0,0.6000000000000001,6.000000000000001,0,0,3
0,2,6,9,1,1,0,0.5000000000000002,11.0,0,1,6
0,1,6,9,1,1,0,0.5000000000000001,11.0,0,1,4
0,3,6,9,0,1,0,0.5000000000000001,5.000000000000001,0,0,4
0,0,6,9,0,1,1,0.5000000000000002,5.000000000000002,0,0,7
0,2,6,10,0,2,0,1.0,10.0,1,1,7
0,0,6,10,1,1,1,0.40000000000000024,10.000000000000002,0,1,7
0,3,6,10,0,1,0,0.40000000000000013,4.000000000000001,0,0,5
0,1,6,10,0,2,0,1.0,10.0,1,1,5
0,1,6,11,1,2,0,0.9,15.0,0,1,5
0,2,6,11,0,2,0,0.9,9.0,0,0,7
0,3,6,11,0,1,0,0.30000000000000016,3.0000000000000013,0,0,6
0,0,6,11,0,2,1,0.9000000000000002,9.000000000000002,1,1,8
0,1,6,12,0,2,1,0.8,8.0,2,0.5,6
0,3,6,12,0,1,0,0.20000000000000015,2.0000000000000013,0,0,7
0,2,6,12,0,2,0,0.8,8.0,0,0,7
0,0,6,12,0,3,1,1.4000000000000001,14.0,0,0,8
0,0,6,13,0,3,1,1.3,13.0,0,0,8
0,2,6,13,0,2,0,0.7000000000000001,7.0,0,0,8
0,3,6,13,1,1,0,0.10000000000000014,7.000000000000002,0,1,8
0,1,6,13,0,2,1,0.7000000000000001,7.0,0,0,6
0,3,6,14,0,2,0,0.6000000000000002,6.000000000000002,1,1,9
0,2,6,14,1,2,0,0.6000000000000001,12.000000000000002,0,1,8
0,1,6,14,0,2,1,0.6000000000000001,6.000000000000001,0,0,7
0,0,6,14,1,3,1,1.2,17.999999999999996,0,1,9
0,2,6,15,0,3,0,1.1,11.0,1,1,9
0,3,6,15,0,2,0,0.5000000000000002,5.000000000000002,0,0,9
0,0,6,15,0,3,2,1.0999999999999999,10.999999999999998,2,0.5,9
0,1,6,15,0,3,1,1.1,11.0,0,0,7
0,2,6,16,0,3,0,1.0,10.0,0,0,10
0,3,6,16,0,2,0,0.40000000000000024,4.000000000000002,0,0,9
0,0,6,16,0,3,2,0.9999999999999999,9.999999999999998,0,0,10
0,1,6,16,1,3,1,1.0,16.0,0,1,7
0,2,6,17,0,4,0,1.5,15.0,0,0,11
0,3,6,17,0,2,0,0.30000000000000027,3.0000000000000027,0,0,10
0,1,6,17,0,3,2,0.9,9.0,3,0.5,8
0,0,6,17,0,3,2,0.8999999999999999,8.999999999999998,0,0,11
0,3,6,18,0,2,0,0.20000000000000026,2.0000000000000027,0,0,10
0,2,6,18,0,4,0,1.4,13.999999999999998,0,0,11
0,0,6,18,0,3,2,0.7999999999999999,7.999999999999999,3,-0.2,12
0,1,6,18,1,3,2,0.8,13.999999999999998,0,1,8
0,3,6,19,0,2,0,0.10000000000000026,1.0000000000000024,0,0,11
0,0,6,19,1,3,2,0.7,12.999999999999998,0,1,13
0,1,6,19,0,3,3,0.7000000000000001,7.0,3,0.5,9
0,2,6,19,0,5,0,1.9,18.999999999999996,0,0,12
0,3,6,20,0,2,0,2.498001805406602e-16,2.4980018054066022e-15,0,0,12
0,0,6,20,0,3,3,0.6,5.999999999999999,3,0.5,14
0,2,6,20,0,6,0,2.4,23.999999999999996,0,0,13
0,1,6,20,0,3,3,0.6000000000000001,6.000000000000001,2,-0.2,10
0,1,6,21,0,3,3,0.5000000000000001,5.000000000000001,0,0,10
0,3,6,21,0,2,0,0,0,3,-1.2,13
0,1,7,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,3,7,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,0,7,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,2,7,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,1,7,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,3,7,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,2,7,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,0,7,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,0,7,3,1,0,0,0.5000000000000001,11.0,0,1,1
0,2,7,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,2
0,3,7,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,2
0,1,7,3,0,0,0,0.5000000000000001,5.000000000000001,3,-0.2,2
0,1,7,4,1,0,0,0.40000000000000013,10.0,0,1,3
0,0,7,4,1,0,0,0.40000000000000013,10.0,2,-0.2,2
0,2,7,4,0,0,0,0.40000000000000013,4.000000000000001,0,0,3
0,3,7,4,0,0,0,0.40000000000000013,4.000000000000001,0,0,3
0,3,7,5,0,0,0,0.30000000000000016,3.0000000000000013,0,0,4
0,0,7,5,1,0,0,0.30000000000000016,9.0,2,-0.2,3
0,2,7,5,0,0,0,0.30000000000000016,3.0000000000000013,0,0,4
0,1,7,5,0,1,0,0.9,9.0,1,1,4
0,2,7,6,1,0,0,0.20000000000000015,8.000000000000002,0,1,5
0,0,7,6,1,0,0,0.20000000000000015,8.000000000000002,2,-0.2,4
0,1,7,6,0,1,0,0.8,8.0,0,0,4
0,3,7,6,1,0,0,0.20000000000000015,8.000000000000002,0,1,5
0,3,7,7,1,0,0,0.10000000000000014,7.000000000000002,4,-0.2,6
0,0,7,7,0,1,0,0.7000000000000002,7.000000000000002,1,1,5
0,2,7,7,0,1,0,0.7000000000000002,7.000000000000002,1,1,6
0,1,7,7,0,1,0,0.7000000000000001,7.0,0,0,4
0,3,7,8,0,1,0,0.6000000000000002,6.000000000000002,1,1,7
0,2,7,8,0,1,0,0.6000000000000002,6.000000000000002,0,0,6
0,0,7,8,0,1,0,0.6000000000000002,6.000000000000002,0,0,5
0,1,7,8,0,1,0,0.6000000000000001,6.000000000000001,0,0,4
0,2,7,9,0,1,0,0.5000000000000002,5.000000000000002,0,0,6
0,0,7,9,0,1,0,0.5000000000000002,5.000000000000002,0,0,5
0,3,7,9,0,1,0,0.5000000000000002,5.000000000000002,0,0,7
0,1,7,9,0,1,0,0.5000000000000001,5.000000000000001,0,0,4
0,2,7,10,0,1,0,0.40000000000000024,4.000000000000002,0,0,6
0,3,7,10,0,1,0,0.40000000000000024,4.000000000000002,0,0,7
0,0,7,10,1,1,0,0.40000000000000024,10.000000000000002,0,1,6
0,1,7,10,0,1,0,0.40000000000000013,4.000000000000001,0,0,5
0,1,7,11,0,1,0,0.30000000000000016,3.0000000000000013,0,0,5
0,2,7,11,1,1,0,0.30000000000000027,9.000000000000002,0,1,6
0,3,7,11,0,1,0,0.30000000000000027,3.0000000000000027,1,-0.2,8
0,0,7,11,1,1,0,0.30000000000000027,9.000000000000002,2,-0.2,6
0,1,7,12,1,1,0,0.20000000000000015,8.000000000000002,0,1,6
0,2,7,12,0,2,0,0.8000000000000003,8.000000000000002,1,1,6
0,3,7,12,0,1,0,0.20000000000000026,2.0000000000000027,0,0,8
0,0,7,12,1,1,0,0.20000000000000026,8.000000000000002,4,-0.2,7
0,1,7,13,0,2,0,0.7000000000000002,7.000000000000002,1,1,6
0,0,7,13,0,2,0,0.7000000000000003,7.000000000000003,1,1,7
0,2,7,13,0,2,0,0.7000000000000003,7.000000000000003,0,0,6
0,3,7,13,0,1,0,0.10000000000000026,1.0000000000000024,0,0,8
0,0,7,14,0,2,0,0.6000000000000003,6.000000000000003,0,0,7
0,2,7,14,0,2,0,0.6000000000000003,6.000000000000003,1,-0.2,7
0,1,7,14,0,2,0,0.6000000000000002,6.000000000000002,0,0,6
0,3,7,14,0,1,0,2.498001805406602e-16,2.4980018054066022e-15,0,0,8
0,0,7,15,0,2,0,0.5000000000000003,5.000000000000003,0,0,7
0,2,7,15,0,2,0,0.5000000000000003,5.000000000000003,0,0,7
0,3,7,15,0,1,0,0,0,4,-1.2,9
0,1,8,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,0,8,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,3,8,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,2,8,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,2,8,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,1,8,2,1,0,0,0.6000000000000001,12.000000000000002,0,1,1
0,0,8,2,1,0,0,0.6000000000000001,12.000000000000002,0,1,2
0,3,8,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,2
0,0,8,3,0,1,1,1.1,11.0,2,0.5,3
0,1,8,3,0,1,1,1.1,11.0,2,0.5,2
0,3,8,3,1,0,0,0.5000000000000001,11.0,0,1,3
0,2,8,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,2
0,2,8,4,1,0,0,0.40000000000000013,10.0,0,1,3
0,1,8,4,0,1,1,1.0,10.0,0,0,3
0,0,8,4,0,1,1,1.0,10.0,0,0,4
0,3,8,4,0,1,0,1.0,10.0,1,1,4
0,3,8,5,0,1,0,0.9,9.0,0,0,5
0,1,8,5,0,1,1,0.9,9.0,1,-0.2,4
0,0,8,5,0,1,1,0.9,9.0,0,0,5
0,2,8,5,1,0,0,0.30000000000000016,9.0,4,-0.2,4
0,0,8,6,1,1,1,0.8,13.999999999999998,0,1,5
0,3,8,6,0,1,0,0.8,8.0,0,0,6
0,1,8,6,0,1,1,0.8,8.0,0,0,5
0,2,8,6,0,1,0,0.8000000000000002,8.000000000000002,1,1,5
0,3,8,7,0,1,0,0.7000000000000001,7.0,4,-0.2,7
0,0,8,7,0,1,2,0.7000000000000001,7.0,2,0.5,6
0,2,8,7,0,1,0,0.7000000000000002,7.000000000000002,0,0,6
0,1,8,7,0,2,1,1.2999999999999998,12.999999999999998,0,0,5
0,0,8,8,0,1,2,0.6000000000000001,6.000000000000001,0,0,6
0,2,8,8,0,1,0,0.6000000000000002,6.000000000000002,0,0,7
0,1,8,8,0,2,1,1.1999999999999997,11.999999999999996,0,0,5
0,3,8,8,0,1,0,0.6000000000000001,6.000000000000001,0,0,8
0,0,8,9,0,1,2,0.5000000000000001,5.000000000000001,0,0,7
0,1,8,9,0,2,1,1.0999999999999996,10.999999999999996,0,0,5
0,3,8,9,0,1,0,0.5000000000000001,5.000000000000001,0,0,9
0,2,8,9,0,1,0,0.5000000000000002,5.000000000000002,0,0,7
0,0,8,10,0,1,2,0.40000000000000013,4.000000000000001,0,0,8
0,3,8,10,0,1,0,0.40000000000000013,4.000000000000001,0,0,10
0,1,8,10,0,2,1,0.9999999999999997,9.999999999999996,0,0,5
0,2,8,10,0,1,0,0.40000000000000024,4.000000000000002,0,0,8
0,2,8,11,0,1,0,0.30000000000000027,3.0000000000000027,0,0,8
0,3,8,11,0,1,0,0.30000000000000016,3.0000000000000013,0,0,11
0,0,8,11,0,1,2,0.30000000000000016,3.0000000000000013,0,0,9
0,1,8,11,0,2,1,0.8999999999999997,8.999999999999996,0,0,5
0,2,8,12,1,1,0,0.20000000000000026,8.000000000000002,0,1,8
0,3,8,12,1,1,0,0.20000000000000015,8.000000000000002,0,1,11
0,0,8,12,1,1,2,0.20000000000000015,8.000000000000002,0,1,9
0,1,8,12,1,2,1,0.7999999999999997,13.999999999999996,0,1,5
0,0,8,13,0,3,2,1.3000000000000003,13.000000000000002,1,1,10
0,3,8,13,0,2,0,0.7000000000000002,7.000000000000002,1,1,12
0,1,8,13,0,2,2,0.6999999999999997,6.999999999999997,2,0.5,5
0,2,8,13,0,2,0,0.7000000000000003,7.000000000000003,1,1,8
0,1,8,14,0,2,2,0.5999999999999998,5.999999999999997,0,0,6
0,2,8,14,0,2,0,0.6000000000000003,6.000000000000003,0,0,8
0,0,8,14,0,3,2,1.2000000000000002,12.000000000000002,0,0,10
0,3,8,14,0,2,0,0.6000000000000002,6.000000000000002,0,0,12
0,3,8,15,0,2,0,0.5000000000000002,5.000000000000002,0,0,12
0,1,8,15,0,2,2,0.4999999999999998,4.999999999999997,0,0,7
0,2,8,15,0,2,0,0.5000000000000003,5.000000000000003,0,0,8
0,0,8,15,1,3,2,1.1,17.0,0,1,10
0,3,8,16,1,2,0,0.40000000000000024,10.000000000000002,0,1,13
0,0,8,16,0,3,3,1.0,10.0,2,0.5,10
0,2,8,16,0,2,0,0.40000000000000036,4.0000000000000036,0,0,8
0,1,8,16,0,3,2,0.9999999999999997,9.999999999999996,3,-0.2,8
0,3,8,17,0,3,0,0.9000000000000002,9.000000000000002,1,1,13
0,1,8,17,0,3,2,0.8999999999999997,8.999999999999996,0,0,8
0,0,8,17,0,3,3,0.9,9.0,0,0,10
0,2,8,17,0,2,0,0.3000000000000004,3.0000000000000036,0,0,8
0,2,8,18,0,2,0,0.20000000000000037,2.0000000000000036,0,0,8
0,3,8,18,0,3,0,0.8000000000000003,8.000000000000002,0,0,13
0,0,8,18,0,3,3,0.8,8.0,0,0,10
0,1,8,18,0,3,2,0.7999999999999997,7.9999999999999964,0,0,8
0,3,8,19,0,3,0,0.7000000000000003,7.000000000000003,0,0,13
0,2,8,19,1,2,0,0.10000000000000037,7.0000000000000036,0,1,8
0,1,8,19,1,3,2,0.6999999999999997,12.999999999999998,0,1,8
0,0,8,19,1,3,3,0.7000000000000001,13.0,0,1,10
0,1,8,20,0,5,2,1.7999999999999998,17.999999999999996,1,1,9
0,2,8,20,0,3,0,0.6000000000000004,6.0000000000000036,1,1,9
0,3,8,20,0,3,0,0.6000000000000003,6.000000000000003,0,0,14
0,0,8,20,0,3,4,0.6000000000000001,6.000000000000001,2,0.5,10
0,3,8,21,0,3,0,0.5000000000000003,5.000000000000003,0,0,14
0,0,8,21,0,3,4,0.5000000000000001,5.000000000000001,0,0,10
0,2,8,21,0,3,0,0.5000000000000004,5.000000000000004,0,0,9
0,1,8,21,0,5,2,1.6999999999999997,16.999999999999996,0,0,9
0,2,8,22,0,3,0,0.40000000000000047,4.000000000000004,0,0,10
0,1,8,22,0,5,2,1.5999999999999996,15.999999999999996,0,0,9
0,0,8,22,0,3,4,0.40000000000000013,4.000000000000001,0,0,10
0,3,8,22,0,3,0,0.40000000000000036,4.0000000000000036,0,0,14
0,3,8,23,1,3,0,0.3000000000000004,9.000000000000004,0,1,14
0,2,8,23,0,3,0,0.3000000000000005,3.000000000000005,0,0,11
0,1,8,23,0,5,2,1.4999999999999996,14.999999999999995,0,0,9
0,0,8,23,0,3,4,0.30000000000000016,3.0000000000000013,1,-0.2,11
0,0,8,24,0,3,4,0.20000000000000015,2.0000000000000013,0,0,12
0,3,8,24,0,4,0,0.8000000000000004,8.000000000000004,1,1,15
0,2,8,24,0,3,0,0.20000000000000048,2.000000000000005,3,-0.2,12
0,1,8,24,0,5,2,1.3999999999999995,13.999999999999995,0,0,9
0,0,8,25,1,3,4,0.10000000000000014,7.000000000000002,0,1,13
0,1,8,25,0,5,2,1.2999999999999994,12.999999999999993,0,0,9
0,2,8,25,0,3,0,0.10000000000000048,1.0000000000000047,0,0,12
0,3,8,25,0,4,0,0.7000000000000004,7.0000000000000036,0,0,15
0,1,8,26,1,5,2,1.1999999999999993,17.999999999999993,0,1,9
0,2,8,26,0,3,0,4.718447854656915e-16,4.718447854656915e-15,0,0,12
0,0,8,26,0,4,4,0.6000000000000002,6.000000000000002,1,1,14
0,3,8,26,0,4,0,0.6000000000000004,6.0000000000000036,0,0,15
0,0,8,27,0,4,4,0.5000000000000002,5.000000000000002,0,0,14
0,3,8,27,0,4,0,0.5000000000000004,5.000000000000004,0,0,15
0,2,8,27,0,3,0,0,0,0,-1,13
0,1,9,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,0,9,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,2,9,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,3,9,1,0,0,0,0.7000000000000001,7.0,0,0,1
0,1,9,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,2,9,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,0,9,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,3,9,2,0,0,0,0.6000000000000001,6.000000000000001,0,0,1
0,2,9,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,1
0,3,9,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,1
0,0,9,3,1,0,0,0.5000000000000001,11.0,0,1,1
0,1,9,3,0,0,0,0.5000000000000001,5.000000000000001,0,0,2
0,2,9,4,1,0,0,0.40000000000000013,10.0,0,1,2
0,1,9,4,1,0,0,0.40000000000000013,10.0,0,1,3
0,0,9,4,1,0,0,0.40000000000000013,10.0,2,-0.2,2
0,3,9,4,1,0,0,0.40000000000000013,10.0,0,1,2
0,2,9,5,1,0,0,0.30000000000000016,9.0,4,-0.2,3
0,0,9,5,0,1,0,0.9,9.0,1,1,3
0,1,9,5,1,0,0,0.30000000000000016,9.0,4,-0.2,4
0,3,9,5,1,0,0,0.30000000000000016,9.0,4,-0.2,3
0,3,9,6,1,0,0,0.20000000000000015,8.000000000000002,4,-0.2,3
0,1,9,6,1,0,0,0.20000000000000015,8.000000000000002,4,-0.2,5
0,0,9,6,0,1,0,0.8,8.0,0,0,3
0,2,9,6,1,0,0,0.20000000000000015,8.000000000000002,4,-0.2,4
0,1,9,7,1,0,0,0.10000000000000014,7.000000000000002,3,-0.2,6
0,3,9,7,0,1,0,0.7000000000000002,7.000000000000002,1,1,4
0,0,9,7,0,1,0,0.7000000000000001,7.0,0,0,3
0,2,9,7,0,1,0,0.7000000000000002,7.000000000000002,1,1,5
0,3,9,8,0,1,0,0.6000000000000002,6.000000000000002,0,0,4
0,2,9,8,0,1,0,0.6000000000000002,6.000000000000002,0,0,5
0,1,9,8,1,0,0,1.3877787807814457e-16,6.000000000000001,3,-0.2,6
0,0,9,8,0,1,0,0.6000000000000001,6.000000000000001,0,0,3
0,2,9,9,1,1,0,0.5000000000000002,11.0,0,1,5
0,1,9,9,0,1,0,0.5000000000000001,5.000000000000001,1,1,7
0,3,9,9,0,1,0,0.5000000000000002,5.000000000000002,0,0,5
0,0,9,9,1,1,0,0.5000000000000001,11.0,0,1,4
0,1,9,10,0,1,0,0.40000000000000013,4.000000000000001,0,0,8
0,0,9,10,0,2,0,1.0,10.0,1,1,5
0,3,9,10,0,1,0,0.40000000000000024,4.000000000000002,0,0,6
0,2,9,10,0,2,0,1.0,10.0,1,1,6
0,0,9,11,1,2,0,0.9,15.0,0,1,5
0,2,9,11,0,2,0,0.9,9.0,0,0,7
0,3,9,11,0,1,0,0.30000000000000027,3.0000000000000027,0,0,7
0,1,9,11,0,1,0,0.30000000000000016,3.0000000000000013,0,0,9
0,1,9,12,0,2,0,0.8000000000000002,8.000000000000002,0,0,10
0,2,9,12,0,2,0,0.8,8.0,0,0,8
0,3,9,12,1,1,0,0.20000000000000026,8.000000000000002,0,1,8
0,0,9,12,0,2,1,0.8,8.0,2,0.5,6
0,2,9,13,1,2,0,0.7000000000000001,13.0,0,1,8
0,3,9,13,0,2,0,0.7000000000000003,7.000000000000003,1,1,9
0,1,9,13,0,2,0,0.7000000000000002,7.000000000000002,0,0,11
0,0,9,13,0,2,1,0.7000000000000001,7.0,0,0,6
0,1,9,14,0,2,0,0.6000000000000002,6.000000000000002,0,0,12
0,3,9,14,0,2,0,0.6000000000000003,6.000000000000003,0,0,10
0,2,9,14,0,3,0,1.2,11.999999999999998,1,1,9
0,0,9,14,1,2,1,0.6000000000000001,12.000000000000002,0,1,7
0,1,9,15,0,2,0,0.5000000000000002,5.000000000000002,0,0,13
0,0,9,15,0,3,1,1.1,11.0,1,1,8
0,3,9,15,0,2,0,0.5000000000000003,5.000000000000003,0,0,11
